Economy ISO3,Indicator,2019
DOM,GCI 4.0: 3rd pillar: ICT adoption,51.79
DOM,GCI 4.0: 4th pillar: Macroeconomic stability,74.93
DOM,GCI 4.0: 5th pillar: Health,75.71
DOM,GCI 4.0: 6th pillar: Skills,58.68
DOM,GCI 4.0: 7th pillar: Product market,53.7
DOM,GCI 4.0: 8th pillar: Labor market,62.88
DOM,GCI 4.0: 9th pillar: Financial system,61.55
DOM,GCI 4.0: 10th pillar: Market size,53.79
DOM,GCI 4.0: 11th pillar: Business dynamism,57.1
DOM,GCI 4.0: 12th pillar: Innovation capability,34.62
DZA,GCI 4.0: 1st pillar: Institutions,45.53
DZA,GCI 4.0: 2nd pillar: Infrastructure,63.79
DZA,GCI 4.0: 3rd pillar: ICT adoption,52.72
DZA,GCI 4.0: 4th pillar: Macroeconomic stability,71.2
DZA,GCI 4.0: 5th pillar: Health,82.76
DZA,GCI 4.0: 6th pillar: Skills,59.07
DZA,GCI 4.0: 7th pillar: Product market,45.79
DZA,GCI 4.0: 8th pillar: Labor market,47.1
DZA,GCI 4.0: 9th pillar: Financial system,50.05
DZA,GCI 4.0: 10th pillar: Market size,66.47
DZA,GCI 4.0: 11th pillar: Business dynamism,56.2
DZA,GCI 4.0: 12th pillar: Innovation capability,34.38
ECU,GCI 4.0: 1st pillar: Institutions,47.78
ECU,GCI 4.0: 2nd pillar: Infrastructure,69.13
ECU,GCI 4.0: 3rd pillar: ICT adoption,47.62
ECU,GCI 4.0: 4th pillar: Macroeconomic stability,73.67
ECU,GCI 4.0: 5th pillar: Health,85.04
ECU,GCI 4.0: 6th pillar: Skills,61.39
ECU,GCI 4.0: 7th pillar: Product market,43.32
ECU,GCI 4.0: 8th pillar: Labor market,51.84
ECU,GCI 4.0: 9th pillar: Financial system,56.34
ECU,GCI 4.0: 10th pillar: Market size,53.97
ECU,GCI 4.0: 11th pillar: Business dynamism,45.72
ECU,GCI 4.0: 12th pillar: Innovation capability,33.01
EGY,GCI 4.0: 1st pillar: Institutions,51.33
EGY,GCI 4.0: 2nd pillar: Infrastructure,73.05
EGY,GCI 4.0: 3rd pillar: ICT adoption,40.57
EGY,GCI 4.0: 4th pillar: Macroeconomic stability,44.72
EGY,GCI 4.0: 5th pillar: Health,65.02
EGY,GCI 4.0: 6th pillar: Skills,54.2
EGY,GCI 4.0: 7th pillar: Product market,50.74
EGY,GCI 4.0: 8th pillar: Labor market,49.5
EGY,GCI 4.0: 9th pillar: Financial system,56.11
EGY,GCI 4.0: 10th pillar: Market size,73.57
EGY,GCI 4.0: 11th pillar: Business dynamism,56.08
EGY,GCI 4.0: 12th pillar: Innovation capability,39.62
ESP,GCI 4.0: 1st pillar: Institutions,65.07
ESP,GCI 4.0: 2nd pillar: Infrastructure,90.31
ESP,GCI 4.0: 3rd pillar: ICT adoption,78.21
ESP,GCI 4.0: 4th pillar: Macroeconomic stability,90.0
ESP,GCI 4.0: 5th pillar: Health,100.0
ESP,GCI 4.0: 6th pillar: Skills,71.56
ESP,GCI 4.0: 7th pillar: Product market,61.0
ESP,GCI 4.0: 8th pillar: Labor market,61.09
ESP,GCI 4.0: 9th pillar: Financial system,77.5
ESP,GCI 4.0: 10th pillar: Market size,76.99
ESP,GCI 4.0: 11th pillar: Business dynamism,67.31
ESP,GCI 4.0: 12th pillar: Innovation capability,64.32
EST,GCI 4.0: 1st pillar: Institutions,70.23
EST,GCI 4.0: 2nd pillar: Infrastructure,75.77
EST,GCI 4.0: 3rd pillar: ICT adoption,78.77
EST,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
EST,GCI 4.0: 5th pillar: Health,84.46
EST,GCI 4.0: 6th pillar: Skills,79.36
EST,GCI 4.0: 7th pillar: Product market,61.97
EST,GCI 4.0: 8th pillar: Labor market,70.23
EST,GCI 4.0: 9th pillar: Financial system,65.21
EST,GCI 4.0: 10th pillar: Market size,42.83
EST,GCI 4.0: 11th pillar: Business dynamism,69.94
EST,GCI 4.0: 12th pillar: Innovation capability,52.1
ETH,GCI 4.0: 1st pillar: Institutions,41.75
ETH,GCI 4.0: 2nd pillar: Infrastructure,43.4
ETH,GCI 4.0: 3rd pillar: ICT adoption,20.12
ETH,GCI 4.0: 4th pillar: Macroeconomic stability,63.54
ETH,GCI 4.0: 5th pillar: Health,61.04
ETH,GCI 4.0: 6th pillar: Skills,32.46
ETH,GCI 4.0: 7th pillar: Product market,40.82
ETH,GCI 4.0: 8th pillar: Labor market,49.99
ETH,GCI 4.0: 9th pillar: Financial system,50.61
ETH,GCI 4.0: 10th pillar: Market size,55.15
ETH,GCI 4.0: 11th pillar: Business dynamism,45.28
ETH,GCI 4.0: 12th pillar: Innovation capability,28.33
FIN,GCI 4.0: 1st pillar: Institutions,81.22
FIN,GCI 4.0: 2nd pillar: Infrastructure,83.4
FIN,GCI 4.0: 3rd pillar: ICT adoption,80.39
FIN,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
FIN,GCI 4.0: 5th pillar: Health,93.05
FIN,GCI 4.0: 6th pillar: Skills,85.7
FIN,GCI 4.0: 7th pillar: Product market,66.31
FIN,GCI 4.0: 8th pillar: Labor market,71.52
FIN,GCI 4.0: 9th pillar: Financial system,89.65
FIN,GCI 4.0: 10th pillar: Market size,57.76
FIN,GCI 4.0: 11th pillar: Business dynamism,78.15
FIN,GCI 4.0: 12th pillar: Innovation capability,75.81
FRA,GCI 4.0: 1st pillar: Institutions,70.04
FRA,GCI 4.0: 2nd pillar: Infrastructure,89.74
FRA,GCI 4.0: 3rd pillar: ICT adoption,73.66
FRA,GCI 4.0: 4th pillar: Macroeconomic stability,99.85
FRA,GCI 4.0: 5th pillar: Health,99.21
FRA,GCI 4.0: 6th pillar: Skills,71.94
FRA,GCI 4.0: 7th pillar: Product market,62.23
FRA,GCI 4.0: 8th pillar: Labor market,62.93
FRA,GCI 4.0: 9th pillar: Financial system,85.87
FRA,GCI 4.0: 10th pillar: Market size,81.65
FRA,GCI 4.0: 11th pillar: Business dynamism,71.38
FRA,GCI 4.0: 12th pillar: Innovation capability,77.18
GAB,GCI 4.0: 1st pillar: Institutions,40.85
GAB,GCI 4.0: 2nd pillar: Infrastructure,46.16
GAB,GCI 4.0: 3rd pillar: ICT adoption,50.78
GAB,GCI 4.0: 4th pillar: Macroeconomic stability,74.93
GAB,GCI 4.0: 5th pillar: Health,58.55
GAB,GCI 4.0: 6th pillar: Skills,51.06
GAB,GCI 4.0: 7th pillar: Product market,41.47
GAB,GCI 4.0: 8th pillar: Labor market,49.17
GAB,GCI 4.0: 9th pillar: Financial system,43.46
GAB,GCI 4.0: 10th pillar: Market size,37.79
GAB,GCI 4.0: 11th pillar: Business dynamism,46.35
GAB,GCI 4.0: 12th pillar: Innovation capability,28.96
GBR,GCI 4.0: 1st pillar: Institutions,74.42
GBR,GCI 4.0: 2nd pillar: Infrastructure,88.89
GBR,GCI 4.0: 3rd pillar: ICT adoption,72.99
GBR,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
GBR,GCI 4.0: 5th pillar: Health,91.57
GBR,GCI 4.0: 6th pillar: Skills,81.91
GBR,GCI 4.0: 7th pillar: Product market,64.61
GBR,GCI 4.0: 8th pillar: Labor market,74.98
GBR,GCI 4.0: 9th pillar: Financial system,88.14
GBR,GCI 4.0: 10th pillar: Market size,81.78
GBR,GCI 4.0: 11th pillar: Business dynamism,77.0
GBR,GCI 4.0: 12th pillar: Innovation capability,78.15
GEO,GCI 4.0: 1st pillar: Institutions,60.98
GEO,GCI 4.0: 2nd pillar: Infrastructure,67.59
GEO,GCI 4.0: 3rd pillar: ICT adoption,63.73
GEO,GCI 4.0: 4th pillar: Macroeconomic stability,74.42
GEO,GCI 4.0: 5th pillar: Health,74.38
GEO,GCI 4.0: 6th pillar: Skills,69.85
GEO,GCI 4.0: 7th pillar: Product market,58.41
GEO,GCI 4.0: 8th pillar: Labor market,65.34
GEO,GCI 4.0: 9th pillar: Financial system,56.17
GEO,GCI 4.0: 10th pillar: Market size,41.6
GEO,GCI 4.0: 11th pillar: Business dynamism,62.19
GEO,GCI 4.0: 12th pillar: Innovation capability,32.68
GHA,GCI 4.0: 1st pillar: Institutions,54.39
GHA,GCI 4.0: 2nd pillar: Infrastructure,46.64
GHA,GCI 4.0: 3rd pillar: ICT adoption,49.09
GHA,GCI 4.0: 4th pillar: Macroeconomic stability,59.52
GHA,GCI 4.0: 5th pillar: Health,53.25
GHA,GCI 4.0: 6th pillar: Skills,52.17
GHA,GCI 4.0: 7th pillar: Product market,53.21
GHA,GCI 4.0: 8th pillar: Labor market,56.03
GHA,GCI 4.0: 9th pillar: Financial system,48.82
GHA,GCI 4.0: 10th pillar: Market size,54.24
GHA,GCI 4.0: 11th pillar: Business dynamism,54.13
GHA,GCI 4.0: 12th pillar: Innovation capability,32.86
GIN,GCI 4.0: 1st pillar: Institutions,46.07
GIN,GCI 4.0: 2nd pillar: Infrastructure,41.68
GIN,GCI 4.0: 3rd pillar: ICT adoption,28.66
GIN,GCI 4.0: 4th pillar: Macroeconomic stability,65.82
GIN,GCI 4.0: 5th pillar: Health,39.9
GIN,GCI 4.0: 6th pillar: Skills,36.95
GIN,GCI 4.0: 7th pillar: Product market,54.63
GIN,GCI 4.0: 8th pillar: Labor market,56.96
GIN,GCI 4.0: 9th pillar: Financial system,53.5
GIN,GCI 4.0: 10th pillar: Market size,36.35
GIN,GCI 4.0: 11th pillar: Business dynamism,58.17
GIN,GCI 4.0: 12th pillar: Innovation capability,34.93
GMB,GCI 4.0: 1st pillar: Institutions,48.53
GMB,GCI 4.0: 2nd pillar: Infrastructure,47.36
GMB,GCI 4.0: 3rd pillar: ICT adoption,31.42
GMB,GCI 4.0: 4th pillar: Macroeconomic stability,65.44
GMB,GCI 4.0: 5th pillar: Health,52.25
GMB,GCI 4.0: 6th pillar: Skills,45.03
GMB,GCI 4.0: 7th pillar: Product market,54.24
GMB,GCI 4.0: 8th pillar: Labor market,55.03
GMB,GCI 4.0: 9th pillar: Financial system,49.66
GMB,GCI 4.0: 10th pillar: Market size,20.58
GMB,GCI 4.0: 11th pillar: Business dynamism,51.04
GMB,GCI 4.0: 12th pillar: Innovation capability,30.48
GRC,GCI 4.0: 1st pillar: Institutions,50.51
GRC,GCI 4.0: 2nd pillar: Infrastructure,77.66
GRC,GCI 4.0: 3rd pillar: ICT adoption,64.72
GRC,GCI 4.0: 4th pillar: Macroeconomic stability,75.0
GRC,GCI 4.0: 5th pillar: Health,93.54
GRC,GCI 4.0: 6th pillar: Skills,70.49
GRC,GCI 4.0: 7th pillar: Product market,53.82
GRC,GCI 4.0: 8th pillar: Labor market,52.73
GRC,GCI 4.0: 9th pillar: Financial system,48.98
GRC,GCI 4.0: 10th pillar: Market size,59.58
GRC,GCI 4.0: 11th pillar: Business dynamism,58.78
GRC,GCI 4.0: 12th pillar: Innovation capability,45.14
GTM,GCI 4.0: 1st pillar: Institutions,42.45
GTM,GCI 4.0: 2nd pillar: Infrastructure,55.85
GTM,GCI 4.0: 3rd pillar: ICT adoption,37.73
GTM,GCI 4.0: 4th pillar: Macroeconomic stability,74.81
GTM,GCI 4.0: 5th pillar: Health,73.96
GTM,GCI 4.0: 6th pillar: Skills,51.38
GTM,GCI 4.0: 7th pillar: Product market,58.99
GTM,GCI 4.0: 8th pillar: Labor market,50.93
GTM,GCI 4.0: 9th pillar: Financial system,57.52
GTM,GCI 4.0: 10th pillar: Market size,51.2
GTM,GCI 4.0: 11th pillar: Business dynamism,55.81
GTM,GCI 4.0: 12th pillar: Innovation capability,31.55
HKG,GCI 4.0: 1st pillar: Institutions,77.58
HKG,GCI 4.0: 2nd pillar: Infrastructure,94.05
HKG,GCI 4.0: 3rd pillar: ICT adoption,89.43
HKG,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
HKG,GCI 4.0: 5th pillar: Health,100.0
HKG,GCI 4.0: 6th pillar: Skills,77.57
HKG,GCI 4.0: 7th pillar: Product market,81.61
HKG,GCI 4.0: 8th pillar: Labor market,75.82
HKG,GCI 4.0: 9th pillar: Financial system,91.41
HKG,GCI 4.0: 10th pillar: Market size,71.4
HKG,GCI 4.0: 11th pillar: Business dynamism,75.4
HKG,GCI 4.0: 12th pillar: Innovation capability,63.44
HND,GCI 4.0: 1st pillar: Institutions,43.79
HND,GCI 4.0: 2nd pillar: Infrastructure,57.4
HND,GCI 4.0: 3rd pillar: ICT adoption,30.17
HND,GCI 4.0: 4th pillar: Macroeconomic stability,74.67
HND,GCI 4.0: 5th pillar: Health,77.83
HND,GCI 4.0: 6th pillar: Skills,49.52
HND,GCI 4.0: 7th pillar: Product market,55.32
HND,GCI 4.0: 8th pillar: Labor market,55.95
HND,GCI 4.0: 9th pillar: Financial system,59.79
HND,GCI 4.0: 10th pillar: Market size,42.49
HND,GCI 4.0: 11th pillar: Business dynamism,53.96
HND,GCI 4.0: 12th pillar: Innovation capability,30.64
HRV,GCI 4.0: 1st pillar: Institutions,51.77
HRV,GCI 4.0: 2nd pillar: Infrastructure,78.22
HRV,GCI 4.0: 3rd pillar: ICT adoption,60.69
HRV,GCI 4.0: 4th pillar: Macroeconomic stability,90.0
HRV,GCI 4.0: 5th pillar: Health,85.69
HRV,GCI 4.0: 6th pillar: Skills,63.47
HRV,GCI 4.0: 7th pillar: Product market,53.16
HRV,GCI 4.0: 8th pillar: Labor market,55.96
HRV,GCI 4.0: 9th pillar: Financial system,61.92
HRV,GCI 4.0: 10th pillar: Market size,49.97
HRV,GCI 4.0: 11th pillar: Business dynamism,54.65
HRV,GCI 4.0: 12th pillar: Innovation capability,37.76
HTI,GCI 4.0: 1st pillar: Institutions,30.87
HTI,GCI 4.0: 2nd pillar: Infrastructure,26.88
HTI,GCI 4.0: 3rd pillar: ICT adoption,28.14
HTI,GCI 4.0: 4th pillar: Macroeconomic stability,60.16
HTI,GCI 4.0: 5th pillar: Health,50.82
HTI,GCI 4.0: 6th pillar: Skills,41.48
HTI,GCI 4.0: 7th pillar: Product market,37.81
HTI,GCI 4.0: 8th pillar: Labor market,49.07
HTI,GCI 4.0: 9th pillar: Financial system,44.02
HTI,GCI 4.0: 10th pillar: Market size,33.92
HTI,GCI 4.0: 11th pillar: Business dynamism,14.07
HTI,GCI 4.0: 12th pillar: Innovation capability,18.9
HUN,GCI 4.0: 1st pillar: Institutions,55.67
HUN,GCI 4.0: 2nd pillar: Infrastructure,80.68
HUN,GCI 4.0: 3rd pillar: ICT adoption,64.2
HUN,GCI 4.0: 4th pillar: Macroeconomic stability,90.0
HUN,GCI 4.0: 5th pillar: Health,80.58
HUN,GCI 4.0: 6th pillar: Skills,69.02
HUN,GCI 4.0: 7th pillar: Product market,52.44
HUN,GCI 4.0: 8th pillar: Labor market,58.64
HUN,GCI 4.0: 9th pillar: Financial system,61.48
HUN,GCI 4.0: 10th pillar: Market size,62.71
HUN,GCI 4.0: 11th pillar: Business dynamism,58.08
HUN,GCI 4.0: 12th pillar: Innovation capability,47.4
IDN,GCI 4.0: 1st pillar: Institutions,58.1
IDN,GCI 4.0: 2nd pillar: Infrastructure,67.73
IDN,GCI 4.0: 3rd pillar: ICT adoption,55.37
IDN,GCI 4.0: 4th pillar: Macroeconomic stability,89.98
IDN,GCI 4.0: 5th pillar: Health,70.79
IDN,GCI 4.0: 6th pillar: Skills,64.01
IDN,GCI 4.0: 7th pillar: Product market,58.23
IDN,GCI 4.0: 8th pillar: Labor market,57.68
IDN,GCI 4.0: 9th pillar: Financial system,63.97
IDN,GCI 4.0: 10th pillar: Market size,82.39
IDN,GCI 4.0: 11th pillar: Business dynamism,69.6
IDN,GCI 4.0: 12th pillar: Innovation capability,37.7
IND,GCI 4.0: 1st pillar: Institutions,56.75
IND,GCI 4.0: 2nd pillar: Infrastructure,68.09
IND,GCI 4.0: 3rd pillar: ICT adoption,32.11
IND,GCI 4.0: 4th pillar: Macroeconomic stability,90.0
IND,GCI 4.0: 5th pillar: Health,60.53
IND,GCI 4.0: 6th pillar: Skills,50.45
IND,GCI 4.0: 7th pillar: Product market,50.39
IND,GCI 4.0: 8th pillar: Labor market,53.91
IND,GCI 4.0: 9th pillar: Financial system,69.48
IND,GCI 4.0: 10th pillar: Market size,93.67
IND,GCI 4.0: 11th pillar: Business dynamism,60.04
IND,GCI 4.0: 12th pillar: Innovation capability,50.94
IRL,GCI 4.0: 1st pillar: Institutions,72.98
IRL,GCI 4.0: 2nd pillar: Infrastructure,76.98
IRL,GCI 4.0: 3rd pillar: ICT adoption,66.6
IRL,GCI 4.0: 4th pillar: Macroeconomic stability,99.99
IRL,GCI 4.0: 5th pillar: Health,94.85
IRL,GCI 4.0: 6th pillar: Skills,77.21
IRL,GCI 4.0: 7th pillar: Product market,60.87
IRL,GCI 4.0: 8th pillar: Labor market,76.05
IRL,GCI 4.0: 9th pillar: Financial system,68.77
IRL,GCI 4.0: 10th pillar: Market size,64.63
IRL,GCI 4.0: 11th pillar: Business dynamism,76.92
IRL,GCI 4.0: 12th pillar: Innovation capability,65.55
IRN,GCI 4.0: 1st pillar: Institutions,42.53
IRN,GCI 4.0: 2nd pillar: Infrastructure,64.76
IRN,GCI 4.0: 3rd pillar: ICT adoption,50.85
IRN,GCI 4.0: 4th pillar: Macroeconomic stability,52.22
IRN,GCI 4.0: 5th pillar: Health,80.43
IRN,GCI 4.0: 6th pillar: Skills,57.87
IRN,GCI 4.0: 7th pillar: Product market,41.62
IRN,GCI 4.0: 8th pillar: Labor market,41.33
IRN,GCI 4.0: 9th pillar: Financial system,47.52
IRN,GCI 4.0: 10th pillar: Market size,74.15
IRN,GCI 4.0: 11th pillar: Business dynamism,44.33
IRN,GCI 4.0: 12th pillar: Innovation capability,37.98
ISL,GCI 4.0: 1st pillar: Institutions,74.1
ISL,GCI 4.0: 2nd pillar: Infrastructure,76.36
ISL,GCI 4.0: 3rd pillar: ICT adoption,85.31
ISL,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
ISL,GCI 4.0: 5th pillar: Health,97.69
ISL,GCI 4.0: 6th pillar: Skills,83.43
ISL,GCI 4.0: 7th pillar: Product market,59.03
ISL,GCI 4.0: 8th pillar: Labor market,74.92
ISL,GCI 4.0: 9th pillar: Financial system,71.33
ISL,GCI 4.0: 10th pillar: Market size,32.27
ISL,GCI 4.0: 11th pillar: Business dynamism,77.06
ISL,GCI 4.0: 12th pillar: Innovation capability,65.1
ISR,GCI 4.0: 1st pillar: Institutions,65.64
ISR,GCI 4.0: 2nd pillar: Infrastructure,83.04
ISR,GCI 4.0: 3rd pillar: ICT adoption,67.56
ISR,GCI 4.0: 4th pillar: Macroeconomic stability,100.0
ISR,GCI 4.0: 5th pillar: Health,98.07
ISR,GCI 4.0: 6th pillar: Skills,79.63
ISR,GCI 4.0: 7th pillar: Product market,61.8
ISR,GCI 4.0: 8th pillar: Labor market,71.11
ISR,GCI 4.0: 9th pillar: Financial system,80.55
ISR,GCI 4.0: 10th pillar: Market size,59.8
ISR,GCI 4.0: 11th pillar: Business dynamism,79.55
ISR,GCI 4.0: 12th pillar: Innovation capability,74.17
ITA,GCI 4.0: 1st pillar: Institutions,58.55
ITA,GCI 4.0: 2nd pillar: Infrastructure,84.09
ITA,GCI 4.0: 3rd pillar: ICT adoption,64.49
ITA,GCI 4.0: 4th pillar: Macroeconomic stability,84.66
ITA,GCI 4.0: 5th pillar: Health,99.58
ITA,GCI 4.0: 6th pillar: Skills,70.4
ITA,GCI 4.0: 7th pillar: Product market,61.88
ITA,GCI 4.0: 8th pillar: Labor market,56.57
ITA,GCI 4.0: 9th pillar: Financial system,67.57
ITA,GCI 4.0: 10th pillar: Market size,79.27
ITA,GCI 4.0: 11th pillar: Business dynamism,65.73
ITA,GCI 4.0: 12th pillar: Innovation capability,65.55
JAM,GCI 4.0: 1st pillar: Institutions,49.33
JAM,GCI 4.0: 2nd pillar: Infrastructure,62.51
JAM,GCI 4.0: 3rd pillar: ICT adoption,47.61
JAM,GCI 4.0: 4th pillar: Macroeconomic stability,69.92
JAM,GCI 4.0: 5th pillar: Health,79.98
JAM,GCI 4.0: 6th pillar: Skills,63.36
JAM,GCI 4.0: 7th pillar: Product market,52.31
JAM,GCI 4.0: 8th pillar: Labor market,67.47
JAM,GCI 4.0: 9th pillar: Financial system,67.11
JAM,GCI 4.0: 10th pillar: Market size,36.21
JAM,GCI 4.0: 11th pillar: Business dynamism,68.32
JAM,GCI 4.0: 12th pillar: Innovation capability,34.92
JOR,GCI 4.0: 1st pillar: Institutions,59.82
JOR,GCI 4.0: 2nd pillar: Infrastructure,67.45
JOR,GCI 4.0: 3rd pillar: ICT adoption,51.04
JOR,GCI 4.0: 4th pillar: Macroeconomic stability,69.85
JOR,GCI 4.0: 5th pillar: Health,86.65
JOR,GCI 4.0: 6th pillar: Skills,67.15
JOR,GCI 4.0: 7th pillar: Product market,55.83
JOR,GCI 4.0: 8th pillar: Labor market,57.71
JOR,GCI 4.0: 9th pillar: Financial system,71.62
JOR,GCI 4.0: 10th pillar: Market size,48.81
JOR,GCI 4.0: 11th pillar: Business dynamism,56.56
JOR,GCI 4.0: 12th pillar: Innovation capability,38.78
JPN,GCI 4.0: 1st pillar: Institutions,71.67
JPN,GCI 4.0: 2nd pillar: Infrastructure,93.16
JPN,GCI 4.0: 3rd pillar: ICT adoption,86.2
JPN,GCI 4.0: 4th pillar: Macroeconomic stability,94.89
JPN,GCI 4.0: 5th pillar: Health,100.0
JPN,GCI 4.0: 6th pillar: Skills,73.28
JPN,GCI 4.0: 7th pillar: Product market,70.36
JPN,GCI 4.0: 8th pillar: Labor market,71.54
JPN,GCI 4.0: 9th pillar: Financial system,85.94
JPN,GCI 4.0: 10th pillar: Market size,86.86
JPN,GCI 4.0: 11th pillar: Business dynamism,75.03
JPN,GCI 4.0: 12th pillar: Innovation capability,78.31
KAZ,GCI 4.0: 1st pillar: Institutions,55.62
KAZ,GCI 4.0: 2nd pillar: Infrastructure,68.33
KAZ,GCI 4.0: 3rd pillar: ICT adoption,67.99
KAZ,GCI 4.0: 4th pillar: Macroeconomic stability,86.21
KAZ,GCI 4.0: 5th pillar: Health,70.98
KAZ,GCI 4.0: 6th pillar: Skills,67.49
KAZ,GCI 4.0: 7th pillar: Product market,55.7
KAZ,GCI 4.0: 8th pillar: Labor market,67.82
KAZ,GCI 4.0: 9th pillar: Financial system,53.07
KAZ,GCI 4.0: 10th pillar: Market size,63.45
KAZ,GCI 4.0: 11th pillar: Business dynamism,66.63
KAZ,GCI 4.0: 12th pillar: Innovation capability,32.0
KEN,GCI 4.0: 1st pillar: Institutions,54.65
KEN,GCI 4.0: 2nd pillar: Infrastructure,53.6
KEN,GCI 4.0: 3rd pillar: ICT adoption,35.68
KEN,GCI 4.0: 4th pillar: Macroeconomic stability,71.75
KEN,GCI 4.0: 5th pillar: Health,55.07
KEN,GCI 4.0: 6th pillar: Skills,56.29
KEN,GCI 4.0: 7th pillar: Product market,52.86
KEN,GCI 4.0: 8th pillar: Labor market,58.86
KEN,GCI 4.0: 9th pillar: Financial system,58.05
KEN,GCI 4.0: 10th pillar: Market size,52.68
KEN,GCI 4.0: 11th pillar: Business dynamism,63.93
KEN,GCI 4.0: 12th pillar: Innovation capability,36.31
KGZ,GCI 4.0: 1st pillar: Institutions,49.02
KGZ,GCI 4.0: 2nd pillar: Infrastructure,55.82
KGZ,GCI 4.0: 3rd pillar: ICT adoption,58.82
KGZ,GCI 4.0: 4th pillar: Macroeconomic stability,74.98
KGZ,GCI 4.0: 5th pillar: Health,73.27
KGZ,GCI 4.0: 6th pillar: Skills,58.58
KGZ,GCI 4.0: 7th pillar: Product market,48.03
KGZ,GCI 4.0: 8th pillar: Labor market,58.35
KGZ,GCI 4.0: 9th pillar: Financial system,50.03
KGZ,GCI 4.0: 10th pillar: Market size,36.27
KGZ,GCI 4.0: 11th pillar: Business dynamism,58.59
KGZ,GCI 4.0: 12th pillar: Innovation capability,26.19
KHM,GCI 4.0: 1st pillar: Institutions,41.91
KHM,GCI 4.0: 2nd pillar: Infrastructure,54.89
KHM,GCI 4.0: 3rd pillar: ICT adoption,55.39
KHM,GCI 4.0: 4th pillar: Macroeconomic stability,74.95
KHM,GCI 4.0: 5th pillar: Health,64.82
